# constant,binary01,binaryAB,categorical,count,continuous
helloworld,1,A,Y,15,0.014263834515119922
helloworld,0,A,X,6,0.4075014490516168
helloworld,1,A,Z,7,0.10540917207199485
helloworld,0,A,X,13,0.9234189318030073
helloworld,0,A,Y,10,0.6212561304149568
helloworld,1,A,X,18,0.7694754540213364
helloworld,1,A,X,17,0.7873378928148368
helloworld,1,A,Y,19,0.1524479729883803
helloworld,0,A,Y,19,0.4457619588737801
helloworld,1,A,Z,5,0.6683443958154144
helloworld,0,A,Y,10,0.8963837131753004
helloworld,0,A,Y,18,0.04833364731319678
helloworld,0,A,X,15,0.11948404900616849
helloworld,1,A,X,18,0.5934424009874227
helloworld,1,A,Y,5,0.09451186777627629
helloworld,0,A,X,6,0.7618415249435022
helloworld,0,A,Z,19,0.6327585836622799
helloworld,0,A,Y,12,0.28343493180906887
helloworld,1,A,Y,11,0.9435499175998955
helloworld,1,A,X,8,0.6020100642561766
helloworld,0,A,Z,17,0.12198277634836874
helloworld,0,A,Z,10,0.6957567914551805
helloworld,1,A,X,6,0.7528296417548339
helloworld,0,A,Z,14,0.6610648179301125
helloworld,0,A,Z,18,0.2180836987217104
helloworld,0,A,X,18,0.420564701273777
helloworld,1,A,Y,14,0.0838387783670198
helloworld,1,A,Y,9,0.09355353864675575
helloworld,1,A,X,12,0.6025096599706543
helloworld,1,A,X,9,0.7728321490706558
helloworld,1,A,Y,8,0.6381465678042328
helloworld,0,A,Y,11,0.43675780021485744
helloworld,1,A,Y,13,0.5948312383305804
helloworld,1,A,X,13,0.9031095658395831
helloworld,0,A,X,18,0.2733261702873486
helloworld,1,A,Y,19,0.9917169936080789
helloworld,1,A,Y,19,0.7460863744251177
helloworld,0,A,Y,7,0.9354586169176836
helloworld,1,A,Y,18,0.37342536443151175
helloworld,0,A,Z,7,0.42804830281219064
helloworld,1,A,X,6,0.14593144379671696
helloworld,0,A,Z,11,0.8585878272941292
helloworld,1,A,X,13,0.7936769082717868
helloworld,0,A,Y,6,0.958513140089249
helloworld,0,A,Z,9,0.3338327082810043
helloworld,0,A,Z,14,0.23168379132626138
helloworld,1,A,Y,19,0.8548451444680317
helloworld,0,A,Z,10,0.9437808481175357
helloworld,1,A,Z,15,0.19857616204253792
helloworld,1,A,Z,18,0.9317405973435235
helloworld,1,A,Y,19,0.7627415106191694
helloworld,0,A,X,9,0.105816976150236
helloworld,1,A,Z,7,0.8668217027278305
helloworld,0,A,Y,11,0.7535595622189365
helloworld,0,A,Y,10,0.3405646288125269
helloworld,1,A,Y,7,0.7022682120952566
helloworld,1,A,Y,6,0.7423606674552767
helloworld,0,A,X,16,0.22568122897306453
helloworld,1,A,Z,12,0.7219444216409748
helloworld,0,A,Z,5,0.8547023531791937
helloworld,1,A,X,10,0.3875655667855129
helloworld,1,A,Z,16,0.9055865554035156
helloworld,0,A,Z,18,0.3393138869557536
helloworld,0,A,X,18,0.1932226954403733
helloworld,1,A,Y,13,0.9606432983219287
helloworld,1,A,Y,6,0.1531324793340123
helloworld,1,A,X,19,0.7085261821206937
helloworld,1,A,Z,15,0.9791863074978823
helloworld,0,A,X,16,0.8083466954128604
helloworld,1,A,Z,18,0.3750801580441001
helloworld,1,A,X,6,0.8964167602386053
helloworld,1,A,Y,18,0.15317578484122663
helloworld,1,A,Y,19,0.9268740975169405
helloworld,0,A,Z,15,0.025363348812937447
helloworld,0,A,X,15,0.4641011702974437
helloworld,1,A,Z,12,0.037270364101365305
helloworld,0,A,X,12,0.32228488831978264
helloworld,1,A,Z,19,0.16775764288411232
helloworld,0,A,Y,7,0.7431579378979137
helloworld,1,A,Z,11,0.1370314179440867
helloworld,1,A,Y,5,0.0013975984093869132
helloworld,1,A,X,9,0.312463166588267
helloworld,0,A,Z,14,0.1875948297400838
helloworld,0,A,Z,17,0.11894838473047453
helloworld,1,A,X,6,0.01821998626314414
helloworld,1,A,Y,9,0.2834398942617259
helloworld,1,A,X,7,0.8973671473881363
helloworld,0,A,Y,9,0.29446791113944404
helloworld,0,A,Y,15,0.9616999236568707
helloworld,0,A,Y,15,0.6112400262393405
helloworld,0,A,Y,17,0.4253413546941851
helloworld,0,A,Z,18,0.4826422469663628
helloworld,0,A,Y,5,0.3964631889411777
helloworld,0,A,Y,9,0.32951137538695396
helloworld,1,A,X,19,0.6925253186663527
helloworld,1,A,X,12,0.29071808352296735
helloworld,0,A,X,16,0.9685217046141328
helloworld,0,A,Z,6,0.8685799890043348
helloworld,1,A,X,6,0.21156896872500675
helloworld,0,A,X,7,0.6658136625131567
helloworld,1,A,Z,13,0.22696322437278627
helloworld,1,A,Y,17,0.37258560552856523
helloworld,0,A,Y,5,0.8294305027886515
helloworld,0,A,Y,17,0.543978991606598
helloworld,0,A,Z,12,0.9151442215952067
helloworld,0,A,Z,15,0.8738388592922165
helloworld,1,A,X,16,0.8130945008499911
helloworld,0,A,X,9,0.8803561833514908
helloworld,1,A,Z,9,0.25680629770959806
helloworld,0,A,Z,15,0.45141667352715464
helloworld,0,A,Z,9,0.28344263158590677
helloworld,0,A,Y,10,0.7627252450828835
helloworld,0,A,Y,18,0.9821221064368181
helloworld,0,A,X,13,0.4968231930053796
helloworld,1,A,Z,18,0.8358382207340754
helloworld,0,A,Y,17,0.36019904148978876
helloworld,0,A,Z,10,0.25156734162868033
helloworld,0,A,Y,7,0.2659143931006325
helloworld,1,A,Z,5,0.8568403540247884
helloworld,0,A,X,15,0.05808756051119479
helloworld,0,A,Z,11,0.9567768468444903
helloworld,1,A,Y,13,0.43847694488279565
helloworld,1,A,Z,5,0.831758196075505
helloworld,1,A,Z,8,0.44596919866377527
helloworld,1,A,X,17,0.5022905368043394
helloworld,1,A,Z,9,0.6710867845447447
helloworld,0,A,Z,19,0.12634906243973787
helloworld,1,A,X,15,0.7090260839036512
helloworld,1,A,Y,13,0.7536822754298225
helloworld,1,A,Z,9,0.4706864520474482
helloworld,1,A,Z,17,0.4417394129879223
helloworld,1,A,Z,10,0.934003900532167
helloworld,1,A,Z,9,0.0019910927808541867
helloworld,1,A,X,11,0.3553816636133411
helloworld,1,A,Z,8,0.23572734559902808
helloworld,1,A,Y,15,0.8906966875280349
helloworld,0,A,Y,8,0.8186105770786806
helloworld,0,A,Y,10,0.49382321882759694
helloworld,1,A,X,10,0.03376265322902994
helloworld,0,A,X,11,0.7825007864647613
helloworld,1,A,Y,15,0.3045869771227946
helloworld,0,A,Y,15,0.7850652261699304
helloworld,1,A,X,12,0.5194478635427144
helloworld,0,A,Y,9,0.13152911832950742
helloworld,1,A,Y,5,0.12410133397748813
helloworld,1,A,Z,9,0.7077943484358156
helloworld,0,A,Z,9,0.15532705744190678
helloworld,1,A,X,9,0.27568276994209184
helloworld,1,A,Y,12,0.7178005683849814
helloworld,1,A,Z,16,0.176964669881024
helloworld,1,A,Z,15,0.6894214965807257
helloworld,0,A,Z,14,0.40634876927843067
helloworld,1,A,X,18,0.48506510418777826
helloworld,1,A,Y,14,0.644080442738043
helloworld,0,A,Z,5,0.04895225033752415
helloworld,0,A,X,6,0.6587061713782579
helloworld,1,A,Y,18,0.2774313021619461
helloworld,1,A,Y,6,0.25110691111184014
helloworld,1,A,Z,15,0.8457224016527604
helloworld,1,A,Y,13,0.34673717972778806
helloworld,0,A,Y,12,0.054756889849466805
helloworld,0,A,Y,15,0.43533135201590145
helloworld,0,A,Z,13,0.335026487484717
helloworld,1,A,Z,9,0.25549321578832884
helloworld,0,A,X,13,0.04754550168781513
helloworld,1,A,Y,5,0.6572485747075638
helloworld,1,A,Y,18,0.3921238340805072
helloworld,0,A,Z,7,0.5680953589976122
helloworld,1,A,Z,18,0.03251740569124828
helloworld,1,A,X,9,0.0043045767152387615
helloworld,1,A,X,8,0.4521595085533463
helloworld,0,A,X,10,0.18530015439271408
helloworld,0,A,Y,19,0.6918319593792612
helloworld,1,A,X,12,0.06258657933059386
helloworld,0,A,Z,14,0.43129067341810146
helloworld,0,A,Z,16,0.9915199229701588
helloworld,0,A,Z,13,0.6346881381180929
helloworld,0,A,Y,5,0.4592055082079628
helloworld,1,A,Y,6,0.5534552453070968
helloworld,0,A,Y,11,0.5687759278743733
helloworld,0,A,Z,16,0.7838101998039261
helloworld,1,A,Y,17,0.9980236158309259
helloworld,0,A,X,18,0.31871246905986916
helloworld,1,A,X,11,0.1837176653703937
helloworld,1,A,Z,18,0.4420088075751132
helloworld,0,A,Z,9,0.24146761599532174
helloworld,1,A,X,13,0.20383753908385882
helloworld,1,A,X,11,0.6154052557220151
helloworld,0,A,X,7,0.9195887237027424
helloworld,1,A,Z,15,0.14831276291051476
helloworld,0,A,Z,9,0.8302652956882316
helloworld,0,A,Y,7,0.5981112085979416
helloworld,0,A,Z,12,0.1402237740796558
helloworld,1,A,X,10,0.49783333758146353
helloworld,1,A,Z,8,0.39788701857231756
helloworld,1,A,X,5,0.37260823577495017
helloworld,1,A,Y,13,0.8229684742771617
helloworld,0,A,Y,12,0.17888834139110033
helloworld,0,A,X,15,0.8593288217985348
helloworld,1,A,Y,11,0.6617176747400266
helloworld,1,A,Y,7,0.0976347144007691
helloworld,0,A,Z,18,0.13015285712134061
helloworld,0,A,Y,6,0.20107545862610565
helloworld,0,A,Y,8,0.645780589251633
helloworld,1,A,Z,11,0.3018520267389292
helloworld,0,A,X,11,0.6583920600382865
helloworld,0,A,Z,11,0.018912511759055284
helloworld,1,A,Z,16,0.6542295698010558
helloworld,1,A,Y,17,0.768060652454287
helloworld,1,A,Z,15,0.4187485925233366
helloworld,0,A,X,11,0.5650048420152077
helloworld,1,A,Z,14,0.8074635492973291
helloworld,0,A,Z,15,0.6336960048183872
helloworld,0,A,Y,10,0.9934703672751382
helloworld,1,A,X,9,0.06523601842260152
helloworld,1,A,Z,14,0.3255852098915053
helloworld,1,A,Y,15,0.5812094539962671
helloworld,0,A,Y,11,0.4522724922775988
helloworld,0,A,Z,12,0.45052667046461703
helloworld,1,A,Z,10,0.7277789814726414
helloworld,0,A,Y,17,0.48560020444223495
helloworld,1,A,X,5,0.8707592621853135
helloworld,0,A,Y,18,0.9053550033617049
helloworld,0,A,Z,8,0.3176928375220671
helloworld,1,A,X,13,0.1366079556092228
helloworld,1,A,X,8,0.9907840669866504
helloworld,0,A,X,5,0.5663127037904362
helloworld,1,A,X,17,0.09964010889907027
helloworld,1,A,X,5,0.07633016372094792
helloworld,0,A,Y,7,0.6050270552688565
helloworld,0,A,Z,16,0.05521248064484163
helloworld,0,A,Y,12,0.5124146589406517
helloworld,0,A,X,16,0.04132823735950664
helloworld,0,A,X,13,0.6219955623059902
helloworld,0,A,X,14,0.3691024361348466
helloworld,1,A,X,16,0.8167927407940899
helloworld,0,A,Z,14,0.7810143750951031
helloworld,0,A,Y,5,0.5980665776208759
helloworld,1,A,X,16,0.7056054621534456
helloworld,0,A,Z,15,0.18234809272512642
helloworld,0,A,Y,8,0.9757875427890221
helloworld,0,A,X,17,0.7314614884741123
helloworld,1,A,X,15,0.8417917815345615
helloworld,1,A,Y,16,0.36078299108844525
helloworld,1,A,Y,10,0.5439500205144177
helloworld,1,A,X,13,0.919778538049307
helloworld,1,A,X,13,0.4207154077363894
helloworld,1,A,Y,18,0.18060845620285637
helloworld,1,A,X,12,0.7927893528428195
helloworld,0,A,Z,17,0.9124912248148219
helloworld,0,A,X,16,0.9206631396771494
helloworld,1,A,X,8,0.23052219885862002
helloworld,1,A,Z,15,0.4489887324018206
helloworld,1,A,Z,13,0.24211462112554882
helloworld,0,A,Y,11,0.7271530557994188
helloworld,0,A,X,11,0.050295055518321696
helloworld,1,A,Z,9,0.10753518128840711
helloworld,1,A,Z,18,0.7373608150097779
helloworld,1,A,Y,16,0.5308199881454183
helloworld,1,A,X,16,0.8605939614192364
helloworld,0,A,X,11,0.468236883563236
helloworld,1,A,X,5,0.22049178748216136
helloworld,0,A,X,17,0.7724871217833521
helloworld,0,A,Z,15,0.6540161310107179
helloworld,1,A,Z,14,0.1996574119561526
helloworld,1,A,Y,10,0.29064897779386833
helloworld,1,A,X,6,0.6210030430654235
helloworld,1,A,Y,19,0.057733665059618855
helloworld,1,A,X,15,0.17663982261215783
helloworld,0,A,Z,15,0.8312974522850098
helloworld,0,A,X,6,0.969608927658971
helloworld,0,A,Y,19,0.02587331121414349
helloworld,0,A,Z,18,0.9399887113863961
helloworld,1,A,Y,11,0.7506171093150619
helloworld,0,A,X,18,0.4438070601246571
helloworld,0,A,Y,13,0.9635342432466015
helloworld,1,A,X,8,0.9417864203445302
helloworld,1,A,Y,13,0.4211534912032433
helloworld,0,A,Z,13,0.7721867876169921
helloworld,1,A,Z,14,0.7837873216249025
helloworld,0,A,Z,6,0.8063743237384763
helloworld,1,A,Z,7,0.32967005002319283
helloworld,0,A,Y,17,0.5571696567927745
helloworld,0,A,Y,7,0.9698422458590068
helloworld,0,A,Z,13,0.3291132179136921
helloworld,1,A,Z,5,0.04772987900139314
helloworld,1,A,Z,8,0.9234282315070257
helloworld,0,A,Z,11,0.28809712985373326
helloworld,1,A,Y,6,0.9939164879894712
helloworld,1,A,Z,10,0.6514938516411838
helloworld,1,A,X,13,0.44153281083515916
helloworld,0,A,Y,18,0.426747757392401
helloworld,1,A,Y,6,0.5531261271061239
helloworld,0,A,X,17,0.3338472139732429
helloworld,1,A,Y,6,0.861782623665114
helloworld,1,A,Y,6,0.7988903728053246
helloworld,1,A,X,16,0.7224473546181215
helloworld,0,A,Z,5,0.22882039544212585
helloworld,1,A,Y,18,0.2855654740383614
helloworld,1,A,X,6,0.8773864333449304
helloworld,0,A,Y,5,0.594771629190645
helloworld,1,A,X,9,0.9656927438914972
helloworld,1,A,X,7,0.3084614423506573
helloworld,1,A,Y,11,0.38675927202658666
helloworld,0,A,Z,19,0.49441602378323746
helloworld,1,A,X,18,0.3304381111298872
helloworld,1,A,X,6,0.7024809255495377
helloworld,1,A,Y,13,0.8787701197596397
helloworld,1,A,Y,12,0.39184848169663045
helloworld,0,A,Y,14,0.5748735243309022
helloworld,1,A,Z,8,0.38893962628092293
helloworld,0,A,X,14,0.7714866733491402
helloworld,1,A,Z,7,0.9558996537139203
helloworld,0,A,Y,17,0.9280419397224845
helloworld,0,A,Z,14,0.20051839579873698
helloworld,0,A,X,10,0.9116138595992016
helloworld,1,A,Y,17,0.9013824263324582
helloworld,0,A,X,9,0.9579110868446491
helloworld,0,A,X,14,0.9482860621551926
helloworld,0,A,Z,7,0.7200089759603363
helloworld,1,A,Y,10,0.8548830176728195
helloworld,1,A,Z,9,0.7558335866556491
helloworld,0,A,Z,9,0.9998925392572723
helloworld,1,A,Z,12,0.5002502471623309
helloworld,0,A,Y,18,0.555607971641187
helloworld,1,A,Y,14,0.8577959347837816
helloworld,1,A,X,17,0.7354432360310017
helloworld,0,A,Z,15,0.3466045921047547
helloworld,0,A,X,14,0.8839759819116508
helloworld,1,A,Z,12,0.7513794184557353
helloworld,1,A,Z,9,0.27546961670593895
helloworld,0,A,Y,5,0.22405481358867485
helloworld,1,A,X,15,0.29482654295866273
helloworld,0,A,Y,17,0.126145756104446
helloworld,0,A,Y,18,0.12236668604060486
helloworld,0,A,Z,8,0.9255235293412206
helloworld,0,A,Y,11,0.7593880998342025
helloworld,1,A,Z,9,0.2608932789738272
helloworld,0,A,Y,5,0.8893402188656845
helloworld,1,A,Z,5,0.022970519404356127
helloworld,1,A,Z,17,0.8460685618784852
helloworld,1,A,Z,8,0.1304849581291171
helloworld,1,A,X,17,0.2637035616363145
helloworld,0,A,X,13,0.12055930713381802
helloworld,1,A,Z,14,0.10285453497636787
helloworld,1,A,X,18,0.5063484041852129
helloworld,0,A,X,18,0.8657263564259776
helloworld,1,A,Z,6,0.14504592575431186
helloworld,0,A,Z,14,0.6371494801653288
helloworld,0,A,Z,17,0.14371222441183984
helloworld,0,A,X,6,0.23703941413382212
helloworld,0,A,Y,9,0.972319778789661
helloworld,0,A,Z,12,0.8415033001129806
helloworld,1,A,X,14,0.6437273767186033
helloworld,0,A,Y,11,0.31258351774269233
helloworld,0,A,Y,10,0.513756949972652
helloworld,1,A,Y,19,0.6216915500324607
helloworld,0,A,Z,15,0.5378819902316947
helloworld,0,A,Z,16,0.5825849644845408
helloworld,0,A,Z,13,0.3441128380519254
helloworld,1,A,Y,7,0.5818068065343375
helloworld,0,A,Y,8,0.6925748229008515
helloworld,0,A,X,19,0.5380513137369483
helloworld,1,A,X,11,0.16916277572292837
helloworld,1,A,Z,14,0.17980128974494913
helloworld,1,A,Y,10,0.02440849796005884
helloworld,1,A,Y,6,0.027571559791531475
helloworld,1,A,Z,18,0.5617045322891547
helloworld,1,A,Y,17,0.9718884446831181
helloworld,0,A,Y,17,0.4506599903993769
helloworld,0,A,Y,8,0.8493586980839766
helloworld,1,A,Z,8,0.5998832484769712
helloworld,0,A,Y,5,0.20211646844593156
helloworld,0,A,Z,14,0.7857850909956882
helloworld,1,A,Z,15,0.5683581316756606
helloworld,0,A,Y,8,0.439708914542432
helloworld,0,A,X,10,0.3728719031729282
helloworld,0,A,Y,15,0.7000208914883072
helloworld,1,A,Y,6,0.33691042990451503
helloworld,0,A,Y,6,0.7907831065630154
helloworld,0,A,Y,11,0.5912870891527382
helloworld,0,A,Z,17,0.2561239645296681
helloworld,1,A,Z,8,0.320622594212677
helloworld,0,A,X,11,0.5531256265326152
helloworld,1,A,Y,12,0.5035892603877015
helloworld,1,A,X,16,0.46819741434881534
helloworld,0,A,Z,7,0.7483271299484908
helloworld,0,A,Z,17,0.3962140453778149
helloworld,0,A,Y,12,0.07026899113143148
helloworld,0,A,Y,8,0.7492521662942515
helloworld,0,A,X,6,0.4947569206205996
helloworld,0,A,X,10,0.5244599033716961
helloworld,1,A,X,14,0.6401449256237449
helloworld,1,A,X,18,0.4538334460480228
helloworld,1,A,Y,18,0.00733267184425046
helloworld,0,A,X,15,0.052395770430069155
helloworld,1,A,X,7,0.047721585772283914
helloworld,0,A,X,5,0.0032603095947298932
helloworld,0,A,Y,10,0.9012034056071874
helloworld,1,A,Z,19,0.7173018948594756
helloworld,1,A,Y,19,0.19407071888741123
helloworld,1,A,X,18,0.9886860247201088
helloworld,0,A,Z,10,0.22599837177905502
helloworld,0,A,X,15,0.27677789947218145
helloworld,0,A,X,14,0.15632693911232354
helloworld,1,A,X,8,0.7176524136972224
helloworld,0,A,Y,17,0.4851610768624144
helloworld,1,A,Y,13,0.12441591896566273
helloworld,0,A,Y,8,0.27908956157771303
helloworld,0,A,Y,12,0.8374367916408718
helloworld,0,A,X,7,0.18636286257503876
helloworld,1,A,Y,7,0.3086320183490896
helloworld,1,A,Y,15,0.5434972203038968
helloworld,1,A,Y,19,0.9638872884002626
helloworld,1,A,Y,19,0.9407618392616794
helloworld,0,A,Z,14,0.9690585481009819
helloworld,0,A,Y,14,0.9495241097907323
helloworld,1,A,X,19,0.7285438587703764
helloworld,0,A,Z,6,0.17212761230102513
helloworld,0,A,Z,16,0.16104706603685026
helloworld,0,A,Z,10,0.13069477601985202
helloworld,1,A,Y,11,0.15054579263051215
helloworld,0,A,X,10,0.7461408774258828
helloworld,1,A,X,7,0.3593944858634529
helloworld,0,A,X,11,0.38720381125354186
helloworld,0,A,Y,19,0.0005644428986254502
helloworld,0,A,Z,8,0.22567047927601602
helloworld,0,A,X,7,0.9543036352913367
helloworld,1,A,Z,13,0.5305745663844101
helloworld,1,A,Y,9,0.10187815760748131
helloworld,1,A,Y,8,0.4759056887548031
helloworld,0,A,Z,12,0.4439544034842561
helloworld,1,A,Y,14,0.8620836019980896
helloworld,0,A,X,18,0.07158965739052714
helloworld,1,A,Y,17,0.641863747286437
helloworld,1,A,Y,11,0.4044672748211454
helloworld,1,A,X,15,0.7949671559957692
helloworld,0,A,Z,15,0.767322967949126
helloworld,0,A,X,16,0.5202626312335388
helloworld,1,A,Z,17,0.18187099607807888
helloworld,1,A,Z,15,0.6101074766464405
helloworld,0,A,Z,8,0.11927435513742513
helloworld,1,A,Y,6,0.4778110028733007
helloworld,0,A,Z,9,0.9070250617562826
helloworld,1,A,Y,9,0.7688446053350185
helloworld,0,A,X,5,0.043662628350491395
helloworld,0,A,Y,16,0.5180167343163733
helloworld,1,A,Z,11,0.3138012205600429
helloworld,1,A,X,10,0.017055162157940562
helloworld,1,A,X,7,0.29670748757207555
helloworld,0,A,X,9,0.6518608464749429
helloworld,0,A,X,15,0.09462038474615775
helloworld,1,A,Y,11,0.20201272797515735
helloworld,0,A,X,11,0.36503698680605956
helloworld,0,A,X,6,0.8201161629579435
helloworld,1,A,X,9,0.5731960777014544
helloworld,0,A,Y,12,0.7208438073063672
helloworld,0,A,Y,15,0.1958691762445437
helloworld,0,A,Y,10,0.6958984020531862
helloworld,0,A,X,8,0.48277106009116555
helloworld,1,A,Z,5,0.7290473301538951
helloworld,1,A,Z,19,0.14359890229495853
helloworld,0,A,Y,5,0.95069049988809
helloworld,0,A,Z,17,0.10660994931018775
helloworld,1,A,Y,11,0.19358652356137362
helloworld,0,A,X,11,0.8212578832214769
helloworld,1,A,Z,10,0.22338048796067678
helloworld,1,A,X,6,0.3945856400821218
helloworld,1,A,Z,18,0.13698644989609554
helloworld,0,A,X,17,0.8542070742110176
helloworld,1,A,X,19,0.7620261885852444
helloworld,1,A,X,11,0.43780204923673927
helloworld,0,A,X,10,0.022366619740261107
helloworld,1,A,X,17,0.08685913206633311
helloworld,0,A,Y,9,0.47324729461323745
helloworld,0,A,Z,11,0.4215816860692495
helloworld,0,A,X,5,0.4452016404165339
helloworld,0,A,Z,17,0.7733204173181343
helloworld,1,A,Y,9,0.382348652887483
helloworld,1,A,X,10,0.07331634383579722
helloworld,0,A,Z,6,0.4791659947216178
helloworld,0,A,Z,9,0.8151075613311106
helloworld,0,A,Z,19,0.6182244285828501
helloworld,0,A,Y,15,0.015702420134234174
helloworld,0,A,Y,14,0.5506345384655985
helloworld,0,A,Z,16,0.7031983751164947
helloworld,0,A,Z,11,0.23274954636062528
helloworld,1,A,Z,9,0.1145339547042411
helloworld,1,A,X,12,0.34896489802257014
helloworld,1,A,Z,6,0.7541822229242696
helloworld,0,A,Z,8,0.5097755287303966
helloworld,0,A,Z,7,0.32600724725617347
helloworld,1,A,Z,9,0.46288913339233284
helloworld,0,A,Z,11,0.058124080488645036
helloworld,1,A,X,13,0.27439989109009677
helloworld,0,A,X,5,0.8644942502606142
helloworld,0,A,X,11,0.08211832538760544
helloworld,0,A,Y,15,0.18236514902832845
helloworld,1,A,Y,15,0.6501431069470714
helloworld,1,A,Y,17,0.771801992077991
helloworld,0,A,Z,8,0.5693429649521402
helloworld,0,A,X,13,0.16537267520885734
helloworld,1,A,X,17,0.12130262899504174
helloworld,1,A,Y,12,0.9857292415745977
helloworld,0,A,Z,19,0.34635804610511955
helloworld,1,A,Z,17,0.6754873021469641
helloworld,0,A,Y,7,0.7376892173524064
helloworld,0,A,X,8,0.5708588488025945
helloworld,1,A,Z,19,0.5973327896902473
helloworld,1,A,Z,15,0.11637819993784992
helloworld,1,A,Z,11,0.7978428572516478
helloworld,1,A,Y,11,0.9757684221648597
helloworld,0,A,Y,10,0.793864802451485
helloworld,1,A,X,14,0.83557572860453
helloworld,0,A,X,13,0.6426080611130197
helloworld,1,A,X,16,0.4893988052380559
helloworld,1,A,X,6,0.5150702818054469
helloworld,0,A,Z,15,0.6586723464179444
helloworld,1,A,Y,17,0.7479099398090702
helloworld,0,A,X,16,0.6912574385791351
helloworld,0,A,Z,16,0.44370592181936563
helloworld,0,A,Z,7,0.8148648234489132
helloworld,1,A,X,17,0.7242718517296709
helloworld,1,A,Z,12,0.3992931108673101
helloworld,1,A,X,11,0.20515692605570046
helloworld,0,A,X,11,0.09524508162075329
helloworld,1,A,X,17,0.3250939266344972
helloworld,1,A,Z,10,0.6606661406695514
helloworld,1,A,Y,18,0.020451554434129826
helloworld,1,A,X,13,0.5177499811898829
helloworld,0,A,Y,7,0.923945549837384
helloworld,0,A,Y,15,0.9973806367508541
helloworld,0,A,X,6,0.23665788888309447
helloworld,1,A,Y,13,0.48172638999599804
helloworld,0,A,Y,18,0.3639584495432947
helloworld,1,A,X,6,0.21765546888890996
helloworld,1,A,Z,8,0.7440257999205415
helloworld,0,A,Z,10,0.04739151370446948
helloworld,0,A,X,17,0.166723599258208
helloworld,1,A,Y,11,0.24451688630609636
helloworld,0,A,Y,7,0.38401991337648334
helloworld,1,A,Y,12,0.2264635534770041
helloworld,1,A,Y,15,0.06302197201422877
helloworld,1,A,Y,9,0.6816460782303945
helloworld,1,A,Y,17,0.5205328628035595
helloworld,1,A,Y,10,0.5104193268111823
helloworld,0,A,Z,7,0.46931930016615575
helloworld,1,A,X,7,0.6192585246615302
helloworld,0,A,Z,18,0.578679142163128
helloworld,1,A,X,17,0.513212553421493
helloworld,0,A,X,15,0.5739667443643472
helloworld,0,A,X,5,0.9142870461510875
helloworld,0,A,Z,14,0.46948600448011624
helloworld,1,A,Y,9,0.440595263881014
helloworld,0,A,Y,6,0.5634300199859006
helloworld,1,A,Z,13,0.4671241962111121
helloworld,1,A,Y,12,0.5582854020281984
helloworld,1,A,Z,10,0.7058027667069815
helloworld,0,A,Z,19,0.5166653235009314
helloworld,1,A,X,5,0.3176640522155457
helloworld,1,A,Y,18,0.599223697056787
helloworld,1,A,X,6,0.7037685407299328
helloworld,1,A,Y,7,0.8009391397502883
helloworld,0,A,Z,16,0.9872695085064337
helloworld,0,A,Y,9,0.10403493876455272
helloworld,0,A,Y,10,0.2720617895055498
helloworld,0,A,X,12,0.5972319022133941
helloworld,1,A,X,7,0.8160875606465071
helloworld,0,A,Z,5,0.3714832070765196
helloworld,1,A,X,6,0.4773896113714675
helloworld,1,A,Y,8,0.37038799262520194
helloworld,0,A,Z,7,0.9757025714534782
helloworld,1,A,Y,19,0.5644268669532058
helloworld,0,A,Y,13,0.3521578011561608
helloworld,0,A,Y,13,0.8801275951560781
helloworld,0,A,X,9,0.5041951441387033
helloworld,0,A,X,10,0.8402440402717
helloworld,1,A,Y,12,0.3860603633616554
helloworld,1,A,Z,5,0.9913515149249056
helloworld,1,A,X,11,0.20669366513161425
helloworld,1,A,X,13,0.06715732774307981
helloworld,0,A,Z,15,0.6309485003755941
helloworld,0,A,X,18,0.7609284117829868
helloworld,1,A,Z,18,0.449504312299028
helloworld,1,A,Z,18,0.7512382820823074
helloworld,1,A,Y,15,0.755831999720904
helloworld,0,A,Z,9,0.9512835955618963
helloworld,1,A,Y,15,0.15443044438475617
helloworld,1,A,Z,18,0.30510398364353897
helloworld,0,A,X,9,0.3338054988582724
helloworld,1,A,X,18,0.6235457818738449
helloworld,1,A,Z,5,0.9703124960388686
helloworld,0,A,Y,19,0.31281518619113524
helloworld,0,A,Z,11,0.8508026842258711
helloworld,1,A,X,8,0.05154258892515773
helloworld,1,A,Y,11,0.8449376180114452
helloworld,1,A,Y,7,0.14503404617656468
helloworld,0,A,X,6,0.3400704242597038
helloworld,0,A,X,13,0.20253248689322767
helloworld,0,A,Z,14,0.686055076983302
helloworld,1,A,Y,17,0.572324731665615
helloworld,1,A,Y,18,0.24891497630706094
helloworld,1,A,Y,14,0.5816565853824928
helloworld,1,A,Z,13,0.6541616895809838
helloworld,0,A,X,17,0.6698538352065946
helloworld,1,A,Z,13,0.9559083337028346
helloworld,0,A,Y,6,0.7853558867613241
helloworld,1,A,Y,5,0.13536528852356788
helloworld,1,A,X,12,0.9332814575779158
helloworld,1,A,Z,15,0.540721110093074
helloworld,1,A,Y,5,0.44994437874336246
helloworld,1,A,Z,16,0.26578270783314306
helloworld,0,A,Z,7,0.15010778773887556
helloworld,0,A,Z,9,0.04705993656883145
helloworld,1,A,Y,10,0.40269789990769367
helloworld,0,A,Y,18,0.45543534019564036
helloworld,1,A,X,11,0.9347415844987275
